periodo,anio,fecha_descarga,distrito_fiscal,tipo_fiscalia,materia,especialidad,tipo_caso,especializada,ingresado,atendido,ubigeo_pjfs,dpto_pjfs,prov_pjfs,dist_pjfs,fecha_corte,año_descarga
ENERO - DICIEMBRE,2021,2022-11-01,CAÑETE,SUPERIOR,PENAL,PENAL,EXCLUSION FISCAL,NO_TIPO_ESPECIALIZADA,7,7,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,2023-06-15,2022
ENERO - DICIEMBRE,2021,2022-11-01,CAÑETE,SUPERIOR,PENAL,PENAL,INCIDENTE-EXPEDIENTE,NO_TIPO_ESPECIALIZADA,22,22,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,2023-06-15,2022
ENERO - DICIEMBRE,2021,2022-11-01,CAÑETE,SUPERIOR,PENAL,PENAL,QUEJAS,NO_TIPO_ESPECIALIZADA,159,159,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,2023-06-15,2022
ENERO - DICIEMBRE,2021,2022-11-01,CUSCO,PROVINCIAL,CIVIL,CIVIL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,321,262,80108,CUSCO,CUSCO,WANCHAQ,2023-06-15,2022
ENERO - DICIEMBRE,2021,2022-11-01,CUSCO,PROVINCIAL,FAMILIA,ACTOS CONTRA LA LIBERTAD SEXUAL,DENUNCIA,NO_TIPO_ESPECIALIZADA,69,44,80108,CUSCO,CUSCO,WANCHAQ,2023-06-15,2022
ENERO - DICIEMBRE,2021,2022-11-01,CUSCO,PROVINCIAL,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,1153,1003,80108,CUSCO,CUSCO,WANCHAQ,2023-06-15,2022
ENERO - DICIEMBRE,2021,2022-11-01,CUSCO,PROVINCIAL,FAMILIA,FAMILIA PENAL,DENUNCIA,NO_TIPO_ESPECIALIZADA,833,679,80108,CUSCO,CUSCO,WANCHAQ,2023-06-15,2022
ENERO - DICIEMBRE,2021,2022-11-01,CUSCO,PROVINCIAL,FAMILIA,FAMILIA PENAL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,426,387,80108,CUSCO,CUSCO,WANCHAQ,2023-06-15,2022
ENERO - DICIEMBRE,2021,2022-11-01,CUSCO,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,DENUNCIA,NO_TIPO_ESPECIALIZADA,443,409,80108,CUSCO,CUSCO,WANCHAQ,2023-06-15,2022
ENERO - DICIEMBRE,2021,2022-11-01,CUSCO,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,89,69,80108,CUSCO,CUSCO,WANCHAQ,2023-06-15,2022
ENERO - DICIEMBRE,2021,2022-11-01,CUSCO,PROVINCIAL,FAMILIA,VIOLENCIA FAMILIAR,DENUNCIA,NO_TIPO_ESPECIALIZADA,139,121,80108,CUSCO,CUSCO,WANCHAQ,2023-06-15,2022
ENERO - DICIEMBRE,2021,2022-11-01,CUSCO,PROVINCIAL,PENAL,PENAL,DENUNCIA,NO_TIPO_ESPECIALIZADA,1,1,80108,CUSCO,CUSCO,WANCHAQ,2023-06-15,2022
ENERO - DICIEMBRE,2021,2022-11-01,CUSCO,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,NO_TIPO_ESPECIALIZADA,1159,1156,80108,CUSCO,CUSCO,WANCHAQ,2023-06-15,2022
ENERO - DICIEMBRE,2021,2022-11-01,CUSCO,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,818,749,80108,CUSCO,CUSCO,WANCHAQ,2023-06-15,2022
ENERO - DICIEMBRE,2021,2022-11-01,CUSCO,PROVINCIAL,PENAL,PENAL,DENUNCIA,MATERIA AMBIENTAL,318,300,80108,CUSCO,CUSCO,WANCHAQ,2023-06-15,2022
ENERO - DICIEMBRE,2021,2022-11-01,CUSCO,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE TRAFICO ILICITO DE DROGAS,120,120,80108,CUSCO,CUSCO,WANCHAQ,2023-06-15,2022
ENERO - DICIEMBRE,2021,2022-11-01,CUSCO,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE TRATA DE PERSONAS,54,51,80108,CUSCO,CUSCO,WANCHAQ,2023-06-15,2022
ENERO - DICIEMBRE,2021,2022-11-01,CUSCO,PROVINCIAL,PENAL,PENAL,DENUNCIA,TURISMO,173,172,80108,CUSCO,CUSCO,WANCHAQ,2023-06-15,2022
ENERO - DICIEMBRE,2021,2022-11-01,CUSCO,PROVINCIAL,PENAL,PENAL,DENUNCIA,VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR,4303,3737,80108,CUSCO,CUSCO,WANCHAQ,2023-06-15,2022
ENERO - DICIEMBRE,2021,2022-11-01,CUSCO,PROVINCIAL,PENAL,PENAL,DENUNCIA,NO_TIPO_ESPECIALIZADA,35789,32422,80108,CUSCO,CUSCO,WANCHAQ,2023-06-15,2022
ENERO - DICIEMBRE,2021,2022-11-01,CUSCO,PROVINCIAL,PENAL,PENAL,EXPEDIENTE,DELITOS DE TRAFICO ILICITO DE DROGAS,17,15,80108,CUSCO,CUSCO,WANCHAQ,2023-06-15,2022
ENERO - DICIEMBRE,2021,2022-11-01,CUSCO,PROVINCIAL,PENAL,PENAL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,20,11,80108,CUSCO,CUSCO,WANCHAQ,2023-06-15,2022
ENERO - DICIEMBRE,2021,2022-11-01,CUSCO,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,MATERIA AMBIENTAL,4,4,80108,CUSCO,CUSCO,WANCHAQ,2023-06-15,2022
ENERO - DICIEMBRE,2021,2022-11-01,CUSCO,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,NO_TIPO_ESPECIALIZADA,686,649,80108,CUSCO,CUSCO,WANCHAQ,2023-06-15,2022
ENERO - DICIEMBRE,2021,2022-11-01,CUSCO,SUPERIOR,CIVIL,CIVIL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,3,3,80108,CUSCO,CUSCO,WANCHAQ,2023-06-15,2022
ENERO - DICIEMBRE,2021,2022-11-01,CUSCO,SUPERIOR,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,150,144,80108,CUSCO,CUSCO,WANCHAQ,2023-06-15,2022
ENERO - DICIEMBRE,2021,2022-11-01,CUSCO,SUPERIOR,FAMILIA,FAMILIA CIVIL,INCIDENTE,NO_TIPO_ESPECIALIZADA,3,3,80108,CUSCO,CUSCO,WANCHAQ,2023-06-15,2022
ENERO - DICIEMBRE,2021,2022-11-01,CUSCO,SUPERIOR,FAMILIA,FAMILIA PENAL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,57,55,80108,CUSCO,CUSCO,WANCHAQ,2023-06-15,2022
ENERO - DICIEMBRE,2021,2022-11-01,CUSCO,SUPERIOR,FAMILIA,FAMILIA PENAL,INCIDENTE,NO_TIPO_ESPECIALIZADA,3,3,80108,CUSCO,CUSCO,WANCHAQ,2023-06-15,2022
ENERO - DICIEMBRE,2021,2022-11-01,CUSCO,SUPERIOR,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,68,66,80108,CUSCO,CUSCO,WANCHAQ,2023-06-15,2022
ENERO - DICIEMBRE,2021,2022-11-01,CUSCO,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,440,423,80108,CUSCO,CUSCO,WANCHAQ,2023-06-15,2022
ENERO - DICIEMBRE,2021,2022-11-01,CUSCO,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,INCIDENTE,NO_TIPO_ESPECIALIZADA,51,51,80108,CUSCO,CUSCO,WANCHAQ,2023-06-15,2022
ENERO - DICIEMBRE,2021,2022-11-01,CUSCO,SUPERIOR,PENAL,PENAL,INCIDENTE-EXPEDIENTE,NO_TIPO_ESPECIALIZADA,35,29,80108,CUSCO,CUSCO,WANCHAQ,2023-06-15,2022
ENERO - DICIEMBRE,2021,2022-11-01,CUSCO,SUPERIOR,PENAL,PENAL,APELACION DENUNCIA,NO_TIPO_ESPECIALIZADA,1449,1385,80108,CUSCO,CUSCO,WANCHAQ,2023-06-15,2022
ENERO - DICIEMBRE,2021,2022-11-01,CUSCO,SUPERIOR,PENAL,PENAL,APELACION EXPEDIENTE,NO_TIPO_ESPECIALIZADA,186,162,80108,CUSCO,CUSCO,WANCHAQ,2023-06-15,2022
ENERO - DICIEMBRE,2021,2022-11-01,CUSCO,SUPERIOR,PENAL,PENAL,CONSULTAS,NO_TIPO_ESPECIALIZADA,282,250,80108,CUSCO,CUSCO,WANCHAQ,2023-06-15,2022
ENERO - DICIEMBRE,2021,2022-11-01,CUSCO,SUPERIOR,PENAL,PENAL,DENUNCIA,NO_TIPO_ESPECIALIZADA,168,167,80108,CUSCO,CUSCO,WANCHAQ,2023-06-15,2022
ENERO - DICIEMBRE,2021,2022-11-01,CUSCO,SUPERIOR,PENAL,PENAL,EXCLUSION FISCAL,NO_TIPO_ESPECIALIZADA,9,8,80108,CUSCO,CUSCO,WANCHAQ,2023-06-15,2022
ENERO - DICIEMBRE,2021,2022-11-01,CUSCO,SUPERIOR,PENAL,PENAL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,79,71,80108,CUSCO,CUSCO,WANCHAQ,2023-06-15,2022
ENERO - DICIEMBRE,2021,2022-11-01,CUSCO,SUPERIOR,PENAL,PENAL,QUEJAS,NO_TIPO_ESPECIALIZADA,1564,1400,80108,CUSCO,CUSCO,WANCHAQ,2023-06-15,2022
ENERO - DICIEMBRE,2021,2022-11-01,HUANCAVELICA,PROVINCIAL,CIVIL,CIVIL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,58,58,90101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,2023-06-15,2022
ENERO - DICIEMBRE,2021,2022-11-01,HUANCAVELICA,PROVINCIAL,FAMILIA,ACTOS CONTRA LA LIBERTAD SEXUAL,DENUNCIA,NO_TIPO_ESPECIALIZADA,1,1,90101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,2023-06-15,2022
ENERO - DICIEMBRE,2021,2022-11-01,HUANCAVELICA,PROVINCIAL,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,237,234,90101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,2023-06-15,2022
ENERO - DICIEMBRE,2021,2022-11-01,HUANCAVELICA,PROVINCIAL,FAMILIA,FAMILIA PENAL,DENUNCIA,NO_TIPO_ESPECIALIZADA,139,135,90101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,2023-06-15,2022
ENERO - DICIEMBRE,2021,2022-11-01,HUANCAVELICA,PROVINCIAL,FAMILIA,FAMILIA PENAL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,52,52,90101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,2023-06-15,2022
ENERO - DICIEMBRE,2021,2022-11-01,HUANCAVELICA,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,DENUNCIA,NO_TIPO_ESPECIALIZADA,55,53,90101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,2023-06-15,2022
ENERO - DICIEMBRE,2021,2022-11-01,HUANCAVELICA,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,15,15,90101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,2023-06-15,2022
ENERO - DICIEMBRE,2021,2022-11-01,HUANCAVELICA,PROVINCIAL,FAMILIA,VIOLENCIA FAMILIAR,DENUNCIA,NO_TIPO_ESPECIALIZADA,2,2,90101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,2023-06-15,2022
ENERO - DICIEMBRE,2021,2022-11-01,HUANCAVELICA,PROVINCIAL,FAMILIA,VIOLENCIA FAMILIAR,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,6,6,90101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,2023-06-15,2022
ENERO - DICIEMBRE,2021,2022-11-01,HUANCAVELICA,PROVINCIAL,PENAL,PENAL,DENUNCIA,CRIMINALIDAD ORGANIZADA,25,25,90101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,2023-06-15,2022
ENERO - DICIEMBRE,2021,2022-11-01,HUANCAVELICA,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,196,196,90101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,2023-06-15,2022
ENERO - DICIEMBRE,2021,2022-11-01,HUANCAVELICA,PROVINCIAL,PENAL,PENAL,DENUNCIA,MATERIA AMBIENTAL,93,93,90101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,2023-06-15,2022
ENERO - DICIEMBRE,2021,2022-11-01,HUANCAVELICA,PROVINCIAL,PENAL,PENAL,DENUNCIA,VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR,649,648,90101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,2023-06-15,2022
ENERO - DICIEMBRE,2021,2022-11-01,HUANCAVELICA,PROVINCIAL,PENAL,PENAL,DENUNCIA,NO_TIPO_ESPECIALIZADA,5193,5129,90101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,2023-06-15,2022
ENERO - DICIEMBRE,2021,2022-11-01,HUANCAVELICA,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,MATERIA AMBIENTAL,6,6,90101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,2023-06-15,2022
ENERO - DICIEMBRE,2021,2022-11-01,HUANCAVELICA,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,NO_TIPO_ESPECIALIZADA,27,25,90101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,2023-06-15,2022
ENERO - DICIEMBRE,2021,2022-11-01,HUANCAVELICA,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,NO_TIPO_ESPECIALIZADA,380,380,90101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,2023-06-15,2022
ENERO - DICIEMBRE,2021,2022-11-01,HUANCAVELICA,PROVINCIAL,PENAL,PENAL,DENUNCIA,NO_TIPO_ESPECIALIZADA,18,17,90101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,2023-06-15,2022
ENERO - DICIEMBRE,2021,2022-11-01,HUANCAVELICA,SUPERIOR,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,4,4,90101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,2023-06-15,2022
ENERO - DICIEMBRE,2021,2022-11-01,HUANCAVELICA,SUPERIOR,FAMILIA,FAMILIA PENAL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,11,11,90101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,2023-06-15,2022
ENERO - DICIEMBRE,2021,2022-11-01,HUANCAVELICA,SUPERIOR,FAMILIA,FAMILIA PENAL,INCIDENTE,NO_TIPO_ESPECIALIZADA,1,1,90101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,2023-06-15,2022
ENERO - DICIEMBRE,2021,2022-11-01,HUANCAVELICA,SUPERIOR,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,2,2,90101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,2023-06-15,2022
ENERO - DICIEMBRE,2021,2022-11-01,HUANCAVELICA,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,1,1,90101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,2023-06-15,2022
ENERO - DICIEMBRE,2021,2022-11-01,HUANCAVELICA,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,INCIDENTE,NO_TIPO_ESPECIALIZADA,12,12,90101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,2023-06-15,2022
ENERO - DICIEMBRE,2021,2022-11-01,HUANCAVELICA,SUPERIOR,PENAL,PENAL,APELACION DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,65,65,90101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,2023-06-15,2022
ENERO - DICIEMBRE,2021,2022-11-01,HUANCAVELICA,SUPERIOR,PENAL,PENAL,APELACION DENUNCIA,NO_TIPO_ESPECIALIZADA,202,202,90101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,2023-06-15,2022
ENERO - DICIEMBRE,2021,2022-11-01,HUANCAVELICA,SUPERIOR,PENAL,PENAL,APELACION EXPEDIENTE,NO_TIPO_ESPECIALIZADA,2,2,90101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,2023-06-15,2022
ENERO - DICIEMBRE,2021,2022-11-01,HUANCAVELICA,SUPERIOR,PENAL,PENAL,CONSULTAS,DELITOS DE CORRUPCION DE FUNCIONARIOS,7,7,90101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,2023-06-15,2022
ENERO - DICIEMBRE,2021,2022-11-01,HUANCAVELICA,SUPERIOR,PENAL,PENAL,CONSULTAS,NO_TIPO_ESPECIALIZADA,49,49,90101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,2023-06-15,2022
ENERO - DICIEMBRE,2021,2022-11-01,HUANCAVELICA,SUPERIOR,PENAL,PENAL,DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,7,7,90101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,2023-06-15,2022
ENERO - DICIEMBRE,2021,2022-11-01,HUANCAVELICA,SUPERIOR,PENAL,PENAL,DENUNCIA,NO_TIPO_ESPECIALIZADA,8,8,90101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,2023-06-15,2022
ENERO - DICIEMBRE,2021,2022-11-01,HUANCAVELICA,SUPERIOR,PENAL,PENAL,EXCLUSION FISCAL,NO_TIPO_ESPECIALIZADA,5,5,90101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,2023-06-15,2022
ENERO - DICIEMBRE,2021,2022-11-01,HUANCAVELICA,SUPERIOR,PENAL,PENAL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,11,10,90101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,2023-06-15,2022
ENERO - DICIEMBRE,2021,2022-11-01,HUANCAVELICA,SUPERIOR,PENAL,PENAL,INCIDENTE-EXPEDIENTE,NO_TIPO_ESPECIALIZADA,7,7,90101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,2023-06-15,2022
ENERO - DICIEMBRE,2021,2022-11-01,HUANCAVELICA,SUPERIOR,PENAL,PENAL,QUEJAS,DELITOS DE CORRUPCION DE FUNCIONARIOS,9,9,90101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,2023-06-15,2022
ENERO - DICIEMBRE,2021,2022-11-01,HUANCAVELICA,SUPERIOR,PENAL,PENAL,QUEJAS,NO_TIPO_ESPECIALIZADA,260,260,90101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,2023-06-15,2022
ENERO - DICIEMBRE,2021,2022-11-01,HUANUCO,PROVINCIAL,CIVIL,CIVIL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,72,67,100101,HUANUCO,HUANUCO,HUANUCO,2023-06-15,2022
ENERO - DICIEMBRE,2021,2022-11-01,HUANUCO,PROVINCIAL,FAMILIA,ACTOS CONTRA LA LIBERTAD SEXUAL,DENUNCIA,NO_TIPO_ESPECIALIZADA,445,391,100101,HUANUCO,HUANUCO,HUANUCO,2023-06-15,2022
ENERO - DICIEMBRE,2021,2022-11-01,HUANUCO,PROVINCIAL,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,608,588,100101,HUANUCO,HUANUCO,HUANUCO,2023-06-15,2022
ENERO - DICIEMBRE,2021,2022-11-01,HUANUCO,PROVINCIAL,FAMILIA,FAMILIA PENAL,DENUNCIA,NO_TIPO_ESPECIALIZADA,800,696,100101,HUANUCO,HUANUCO,HUANUCO,2023-06-15,2022
ENERO - DICIEMBRE,2021,2022-11-01,HUANUCO,PROVINCIAL,FAMILIA,FAMILIA PENAL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,373,356,100101,HUANUCO,HUANUCO,HUANUCO,2023-06-15,2022
ENERO - DICIEMBRE,2021,2022-11-01,HUANUCO,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,DENUNCIA,NO_TIPO_ESPECIALIZADA,970,928,100101,HUANUCO,HUANUCO,HUANUCO,2023-06-15,2022
ENERO - DICIEMBRE,2021,2022-11-01,HUANUCO,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,158,152,100101,HUANUCO,HUANUCO,HUANUCO,2023-06-15,2022
ENERO - DICIEMBRE,2021,2022-11-01,HUANUCO,PROVINCIAL,FAMILIA,VIOLENCIA FAMILIAR,DENUNCIA,NO_TIPO_ESPECIALIZADA,473,458,100101,HUANUCO,HUANUCO,HUANUCO,2023-06-15,2022
ENERO - DICIEMBRE,2021,2022-11-01,HUANUCO,PROVINCIAL,FAMILIA,VIOLENCIA FAMILIAR,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,1,1,100101,HUANUCO,HUANUCO,HUANUCO,2023-06-15,2022
ENERO - DICIEMBRE,2021,2022-11-01,HUANUCO,PROVINCIAL,PENAL,PENAL,DENUNCIA,NO_TIPO_ESPECIALIZADA,3,3,100101,HUANUCO,HUANUCO,HUANUCO,2023-06-15,2022
ENERO - DICIEMBRE,2021,2022-11-01,HUANUCO,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,NO_TIPO_ESPECIALIZADA,254,254,100101,HUANUCO,HUANUCO,HUANUCO,2023-06-15,2022
ENERO - DICIEMBRE,2021,2022-11-01,HUANUCO,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,403,331,100101,HUANUCO,HUANUCO,HUANUCO,2023-06-15,2022
ENERO - DICIEMBRE,2021,2022-11-01,HUANUCO,PROVINCIAL,PENAL,PENAL,DENUNCIA,MATERIA AMBIENTAL,397,394,100101,HUANUCO,HUANUCO,HUANUCO,2023-06-15,2022
ENERO - DICIEMBRE,2021,2022-11-01,HUANUCO,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE TRAFICO ILICITO DE DROGAS,301,300,100101,HUANUCO,HUANUCO,HUANUCO,2023-06-15,2022
ENERO - DICIEMBRE,2021,2022-11-01,HUANUCO,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE TRATA DE PERSONAS,53,51,100101,HUANUCO,HUANUCO,HUANUCO,2023-06-15,2022
ENERO - DICIEMBRE,2021,2022-11-01,HUANUCO,PROVINCIAL,PENAL,PENAL,DENUNCIA,NO_TIPO_ESPECIALIZADA,247,245,100101,HUANUCO,HUANUCO,HUANUCO,2023-06-15,2022
ENERO - DICIEMBRE,2021,2022-11-01,HUANUCO,PROVINCIAL,PENAL,PENAL,DENUNCIA,NO_TIPO_ESPECIALIZADA,26446,24028,100101,HUANUCO,HUANUCO,HUANUCO,2023-06-15,2022
ENERO - DICIEMBRE,2021,2022-11-01,HUANUCO,PROVINCIAL,PENAL,PENAL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,5,4,100101,HUANUCO,HUANUCO,HUANUCO,2023-06-15,2022
ENERO - DICIEMBRE,2021,2022-11-01,HUANUCO,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,MATERIA AMBIENTAL,166,166,100101,HUANUCO,HUANUCO,HUANUCO,2023-06-15,2022
ENERO - DICIEMBRE,2021,2022-11-01,HUANUCO,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,NO_TIPO_ESPECIALIZADA,719,704,100101,HUANUCO,HUANUCO,HUANUCO,2023-06-15,2022
ENERO - DICIEMBRE,2021,2022-11-01,HUANUCO,SUPERIOR,CIVIL,CIVIL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,6,6,100101,HUANUCO,HUANUCO,HUANUCO,2023-06-15,2022
ENERO - DICIEMBRE,2021,2022-11-01,HUANUCO,SUPERIOR,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,25,25,100101,HUANUCO,HUANUCO,HUANUCO,2023-06-15,2022
ENERO - DICIEMBRE,2021,2022-11-01,HUANUCO,SUPERIOR,FAMILIA,FAMILIA CIVIL,INCIDENTE,NO_TIPO_ESPECIALIZADA,3,2,100101,HUANUCO,HUANUCO,HUANUCO,2023-06-15,2022
ENERO - DICIEMBRE,2021,2022-11-01,HUANUCO,SUPERIOR,FAMILIA,FAMILIA PENAL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,41,40,100101,HUANUCO,HUANUCO,HUANUCO,2023-06-15,2022
ENERO - DICIEMBRE,2021,2022-11-01,HUANUCO,SUPERIOR,FAMILIA,FAMILIA PENAL,INCIDENTE,NO_TIPO_ESPECIALIZADA,3,2,100101,HUANUCO,HUANUCO,HUANUCO,2023-06-15,2022
ENERO - DICIEMBRE,2021,2022-11-01,HUANUCO,SUPERIOR,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,39,38,100101,HUANUCO,HUANUCO,HUANUCO,2023-06-15,2022
ENERO - DICIEMBRE,2021,2022-11-01,HUANUCO,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,47,47,100101,HUANUCO,HUANUCO,HUANUCO,2023-06-15,2022
ENERO - DICIEMBRE,2021,2022-11-01,HUANUCO,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,INCIDENTE,NO_TIPO_ESPECIALIZADA,58,58,100101,HUANUCO,HUANUCO,HUANUCO,2023-06-15,2022
ENERO - DICIEMBRE,2021,2022-11-01,HUANUCO,SUPERIOR,PENAL,PENAL,APELACION DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,83,67,100101,HUANUCO,HUANUCO,HUANUCO,2023-06-15,2022
ENERO - DICIEMBRE,2021,2022-11-01,HUANUCO,SUPERIOR,PENAL,PENAL,APELACION DENUNCIA,NO_TIPO_ESPECIALIZADA,978,977,100101,HUANUCO,HUANUCO,HUANUCO,2023-06-15,2022
ENERO - DICIEMBRE,2021,2022-11-01,HUANUCO,SUPERIOR,PENAL,PENAL,APELACION EXPEDIENTE,DELITOS DE CORRUPCION DE FUNCIONARIOS,1,1,100101,HUANUCO,HUANUCO,HUANUCO,2023-06-15,2022
ENERO - DICIEMBRE,2021,2022-11-01,HUANUCO,SUPERIOR,PENAL,PENAL,CONSULTAS,DELITOS DE CORRUPCION DE FUNCIONARIOS,21,17,100101,HUANUCO,HUANUCO,HUANUCO,2023-06-15,2022
ENERO - DICIEMBRE,2021,2022-11-01,HUANUCO,SUPERIOR,PENAL,PENAL,CONSULTAS,NO_TIPO_ESPECIALIZADA,309,302,100101,HUANUCO,HUANUCO,HUANUCO,2023-06-15,2022
ENERO - DICIEMBRE,2021,2022-11-01,HUANUCO,SUPERIOR,PENAL,PENAL,DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,7,6,100101,HUANUCO,HUANUCO,HUANUCO,2023-06-15,2022
